transaction_id,account_id,timestamp,amount,daily_total_before_txn,daily_limit,tx_count_2min,beneficiary_age_days,is_new_device,is_new_location,failed_login_count_1h,hour_of_day,merchant_risk_score,account_age_days,avg_amount_30d,risk_type,is_fraud,total_after_txn,daily_limit_utilization,amount_to_avg_ratio,daily_limit_breach,large_amount_anomaly,velocity_spike,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,suspicious_hour_activity,failed_login_risk,rule_risk_score,reason_codes,rule_action,rule_action_code,ml_fraud_probability,ml_fraud_score,model_confidence,predicted_fraud,final_risk_score,final_action,final_action_code,final_reason
TXN_001646,ACC_0064,2026-07-01 06:01:09,3811.81,86102.81,200000.0,1,927,0,0,1,6,24,1044,2554.18,NORMAL,0,89914.62,0.4495731,1.4923811164444167,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0077599999999999,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001647,ACC_0141,2026-07-01 06:01:35,2681.05,70248.57,200000.0,5,983,0,0,0,6,53,560,2325.3,BENIGN_VELOCITY,0,72929.62000000001,0.3646481,1.1529910119124414,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.076650018817668,8,92,0,13,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_001648,ACC_0130,2026-07-01 06:02:04,10178.04,20625.38,100000.0,3,694,0,0,0,6,13,1426,5755.13,NORMAL,0,30803.42,0.3080342,1.7685160891239644,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0069181818181818,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001649,ACC_0251,2026-07-01 06:02:23,1015.18,27051.62,100000.0,1,302,0,0,0,6,31,1250,1526.56,NORMAL,0,28066.8,0.280668,0.6650115291898124,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0002351737235521,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001650,ACC_0222,2026-07-01 06:02:24,5605.07,31862.17,100000.0,3,53,0,0,1,6,46,1768,2520.08,SUBTLE_FRAUD,1,37467.24,0.3746723999999999,2.2241635186184565,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.8677278444206322,87,87,1,48,WARN,1,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001651,ACC_0128,2026-07-01 06:02:28,2891.36,2547.97,50000.0,2,323,0,0,0,6,27,1449,1465.43,NORMAL,0,5439.33,0.1087866,1.973045454235276,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0149127953769609,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001652,ACC_0235,2026-07-01 06:02:39,852.85,9489.79,50000.0,3,912,0,0,0,6,23,1807,1040.95,NORMAL,0,10342.64,0.2068528,0.8192996781785868,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001653,ACC_0078,2026-07-01 06:02:46,18396.9,37227.37,100000.0,2,749,0,0,0,6,21,1424,14563.56,NORMAL,0,55624.27,0.5562427000000001,1.2632144887651098,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0370748917748917,4,96,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_001654,ACC_0285,2026-07-01 06:02:57,2188.46,23073.23,50000.0,2,1,0,0,1,6,65,2346,693.96,RISKY_BENEFICIARY,1,25261.69,0.5052338,3.153582339039714,0,0,0,1,0,0,0,0,15,NEW_BENEFICIARY_RISK,WARN,1,0.934226256585854,93,93,1,58,BLOCK,2,RULE_WARN|NEW_BENEFICIARY_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001655,ACC_0210,2026-07-01 06:03:21,1050.16,34701.25,100000.0,2,261,0,1,0,6,29,675,1366.09,NORMAL,0,35751.41,0.3575141,0.7687341243988318,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0047548813035538,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001656,ACC_0002,2026-07-01 06:03:27,2081.82,22685.24,100000.0,1,731,0,0,0,6,17,1646,2237.25,NORMAL,0,24767.06,0.2476706,0.9305263157894738,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001657,ACC_0246,2026-07-01 06:03:47,3172.06,27635.35,500000.0,1,502,0,0,0,6,35,1900,4086.38,NORMAL,0,30807.41,0.06161482,0.7762518414831708,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0013333333333333,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001658,ACC_0258,2026-07-01 06:03:52,8827.11,17999.46,50000.0,2,465,1,0,1,6,38,462,2302.54,BENIGN_HIGH_VALUE,0,26826.57,0.5365314,3.833640240777577,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.2198176739764269,22,78,0,12,ALLOW,0,NO_RISK_SIGNAL
TXN_001659,ACC_0280,2026-07-01 06:04:10,2001.39,68281.02,100000.0,12,291,0,1,1,6,30,711,950.05,VELOCITY_SPIKE,1,70282.41,0.7028241000000001,2.106615441292564,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9532005388282168,95,95,1,61,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001660,ACC_0064,2026-07-01 06:04:13,1142.99,68741.51,200000.0,2,770,0,0,0,6,8,1044,2554.18,NORMAL,0,69884.5,0.3494225,0.4474978270912778,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001661,ACC_0159,2026-07-01 06:04:22,2708.96,61083.56,200000.0,2,859,0,0,0,6,33,1966,6211.0,NORMAL,0,63792.52,0.3189626,0.4361552085010465,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.5e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001662,ACC_0130,2026-07-01 06:04:33,8485.46,25298.28,100000.0,1,843,0,0,1,6,27,1426,5755.13,NORMAL,0,33783.74,0.3378373999999999,1.4744167377626567,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0028888888888888,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001663,ACC_0055,2026-07-01 06:04:46,27860.3,37640.82,50000.0,2,2,1,1,0,6,84,138,3923.75,RISKY_BENEFICIARY,1,65501.12,1.3100223999999998,7.100426887543804,1,1,0,1,0,1,0,0,75,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK,BLOCK,2,0.9883991936168408,99,99,1,98,LOCK,3,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001664,ACC_0270,2026-07-01 06:05:07,1389.62,8229.48,50000.0,3,633,0,0,1,6,13,758,2381.89,NORMAL,0,9619.1,0.1923819999999999,0.5834106528848939,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001665,ACC_0186,2026-07-01 06:05:11,1278.62,19965.71,50000.0,2,853,0,0,0,6,33,440,2558.03,NORMAL,0,21244.33,0.4248865999999999,0.4998455842972912,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,2.5e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001666,ACC_0009,2026-07-01 06:05:11,7116.73,40650.72,100000.0,2,372,0,0,0,6,14,262,4973.92,NORMAL,0,47767.45,0.4776744999999999,1.4308091002669925,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0243670486376368,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001667,ACC_0192,2026-07-01 06:05:45,459.42,21481.1,100000.0,1,384,0,0,0,6,15,1529,502.78,NORMAL,0,21940.52,0.2194051999999999,0.9137594971955926,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0018285714285714,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001668,ACC_0058,2026-07-01 06:06:01,1441.97,6433.29,100000.0,1,69,0,0,1,6,41,1866,1385.46,NORMAL,0,7875.26,0.0787526,1.0407878971605098,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1001368418055019,10,90,0,6,ALLOW,0,NO_RISK_SIGNAL
TXN_001669,ACC_0148,2026-07-01 06:06:04,9977.93,120847.9,200000.0,3,244,0,0,1,6,36,2059,3075.56,BENIGN_HIGH_VALUE,0,130825.83,0.6541291499999999,3.244264459155406,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.3936526617522334,39,61,0,16,ALLOW,0,NO_RISK_SIGNAL
TXN_001670,ACC_0108,2026-07-01 06:06:24,3726.65,44689.44,100000.0,1,41,0,0,0,6,13,1194,3389.31,NORMAL,0,48416.09,0.4841609,1.0995305829210076,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1368464804803039,14,86,0,8,ALLOW,0,NO_RISK_SIGNAL
TXN_001671,ACC_0171,2026-07-01 06:06:25,125022.78,180868.85,200000.0,8,9,1,0,4,6,89,252,1095.79,MIXED_RISK,1,305891.63,1.52945815,114.09374058898146,1,1,1,0,0,1,0,1,90,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001672,ACC_0041,2026-07-01 06:06:41,6223.35,10176.76,100000.0,1,39,0,0,1,6,5,1902,7940.21,NORMAL,0,16400.11,0.1640011,0.7837764996139901,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0259931068931069,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_001673,ACC_0293,2026-07-01 06:06:46,5366.23,84269.31,200000.0,2,668,0,0,1,6,29,848,3146.7,NORMAL,0,89635.54,0.4481776999999999,1.7053516382241714,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0065527849927849,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001674,ACC_0192,2026-07-01 06:07:22,565.92,38398.17,100000.0,2,296,0,0,0,6,22,1529,502.78,NORMAL,0,38964.09,0.3896408999999999,1.1255817653844624,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0073557422969187,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001675,ACC_0051,2026-07-01 06:07:30,3014.88,21279.87,50000.0,2,575,0,0,1,6,38,510,2229.73,NORMAL,0,24294.75,0.485895,1.352127836105717,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0107370859438885,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001676,ACC_0050,2026-07-01 06:08:28,3315.98,10332.21,200000.0,1,98,0,0,0,6,25,1906,2491.05,NORMAL,0,13648.19,0.06824095,1.331157544007547,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0029267467589122,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001677,ACC_0237,2026-07-01 06:08:39,2020.71,16527.97,50000.0,2,462,0,0,0,6,23,1097,1433.9,NORMAL,0,18548.68,0.3709736,1.409240532812609,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,6.204081632653062e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001678,ACC_0055,2026-07-01 06:08:40,7250.95,8033.88,50000.0,1,558,0,0,0,6,26,138,3923.75,NORMAL,0,15284.83,0.3056966,1.847964319847085,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0027591836734693,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001679,ACC_0039,2026-07-01 06:08:53,2226.81,33714.21,50000.0,12,389,0,0,2,6,47,1590,1060.95,VELOCITY_SPIKE,1,35941.02,0.7188203999999999,2.098883076488053,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9864031923242452,99,99,1,63,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001680,ACC_0051,2026-07-01 06:09:12,1055.67,5280.77,50000.0,1,107,0,0,0,6,10,510,2229.73,NORMAL,0,6336.4400000000005,0.1267288,0.4734519426118858,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,4.084955752212389e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001681,ACC_0039,2026-07-01 06:09:26,1103.61,3440.92,50000.0,2,514,0,1,1,6,34,1590,1060.95,NORMAL,0,4544.53,0.0908905999999999,1.040209246430086,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0110669552669552,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001682,ACC_0006,2026-07-01 06:09:58,4051.76,8660.42,50000.0,3,920,0,0,1,6,40,242,2407.63,NORMAL,0,12712.18,0.2542436,1.682883167264073,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0261579653293406,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_001683,ACC_0054,2026-07-01 06:09:59,9211.13,61593.64,100000.0,11,204,0,0,0,6,60,1259,2663.66,VELOCITY_SPIKE,1,70804.77,0.7080477000000001,3.458072726999692,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9575621990160744,96,96,1,62,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001684,ACC_0024,2026-07-01 06:10:06,561.9,26478.29,100000.0,2,331,0,0,0,6,7,1960,1818.12,NORMAL,0,27040.19,0.2704019,0.3090555078872681,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0004936471129079,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001685,ACC_0121,2026-07-01 06:10:34,1853.63,20867.74,50000.0,3,485,0,0,1,6,18,1680,2500.15,NORMAL,0,22721.370000000003,0.4544274,0.741407515549067,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0068587301587301,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001686,ACC_0098,2026-07-01 06:10:43,5265.02,53808.89,100000.0,3,889,0,0,0,6,46,1602,1160.14,BENIGN_HIGH_VALUE,0,59073.91,0.5907391000000001,4.538262623476477,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.1072557440973283,11,89,0,6,ALLOW,0,NO_RISK_SIGNAL
TXN_001687,ACC_0154,2026-07-01 06:11:11,14849.88,57909.59,100000.0,12,202,0,0,1,6,51,1102,4576.66,VELOCITY_SPIKE,1,72759.47,0.7275947,3.2446980986134,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9714541095331344,97,97,1,62,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001688,ACC_0278,2026-07-01 06:11:20,3448.17,39283.81,100000.0,1,498,0,0,0,6,21,190,4387.68,NORMAL,0,42731.98,0.4273197999999999,0.7858754512635379,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0022857142857142,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001689,ACC_0009,2026-07-01 06:11:48,106148.49,88281.95,100000.0,1,139,0,1,2,6,37,262,4973.92,HIGH_AMOUNT_RISK,1,194430.44,1.9443044,21.341012722359828,1,1,0,0,0,0,0,0,50,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BLOCK,2,0.9974983164983166,100,100,1,88,BLOCK,2,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001690,ACC_0080,2026-07-01 06:11:56,746.62,21687.59,50000.0,3,714,0,0,1,6,28,2352,1375.78,NORMAL,0,22434.21,0.4486842,0.5426885112445304,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0031857142857142,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001691,ACC_0115,2026-07-01 06:11:58,980.92,8043.63,50000.0,3,592,0,0,0,6,39,1434,1694.79,NORMAL,0,9024.55,0.1804909999999999,0.5787855722537896,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001692,ACC_0213,2026-07-01 06:12:14,2679.67,3591.95,50000.0,6,969,0,0,0,6,40,1139,3269.6,BENIGN_VELOCITY,0,6271.62,0.1254324,0.8195712013701982,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.0086852702852702,1,99,0,10,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_001693,ACC_0193,2026-07-01 06:12:19,5701.63,16126.27,50000.0,2,424,0,0,1,6,8,923,3093.64,NORMAL,0,21827.9,0.436558,1.8430166405916657,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.015500222000222,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001694,ACC_0091,2026-07-01 06:12:22,1063.62,40789.14,100000.0,1,280,0,0,0,6,18,2017,1725.79,NORMAL,0,41852.76,0.4185276,0.6163090526657357,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,3.482358349614987e-05,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001695,ACC_0111,2026-07-01 06:12:36,1804.64,34547.42,200000.0,3,945,0,0,0,6,7,1958,954.91,NORMAL,0,36352.06,0.1817602999999999,1.88985349404656,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0049111111111111,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001696,ACC_0226,2026-07-01 06:12:49,9289.07,8496.72,50000.0,4,31,1,1,0,6,61,2027,3684.64,SUBTLE_FRAUD,1,17785.79,0.3557158,2.521025120500239,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.970019289860466,97,97,1,53,BLOCK,2,HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001697,ACC_0122,2026-07-01 06:13:09,1223.8,11946.12,50000.0,5,1363,0,0,0,6,33,1646,1508.63,BENIGN_VELOCITY,0,13169.92,0.2633984,0.8111995651683978,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.0047522727272727,0,100,0,9,WARN,1,RULE_WARN|VELOCITY_SPIKE
TXN_001698,ACC_0275,2026-07-01 06:13:12,1169.79,11706.94,200000.0,2,707,0,0,0,6,6,1221,886.85,NORMAL,0,12876.73,0.06438365,1.3190392963860855,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0071226890756302,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001699,ACC_0228,2026-07-01 06:13:25,2240.79,18388.34,100000.0,1,41,0,0,0,6,37,1380,2165.56,NORMAL,0,20629.13,0.2062913,1.0347392822179944,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0334713288345641,3,97,0,2,ALLOW,0,NO_RISK_SIGNAL
TXN_001700,ACC_0244,2026-07-01 06:13:32,6753.01,58915.88,100000.0,1,959,0,1,0,6,44,1583,1796.87,BENIGN_HIGH_VALUE,0,65668.89,0.6566889,3.7582073271856062,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0631492174492174,6,94,0,3,ALLOW,0,NO_RISK_SIGNAL
TXN_001701,ACC_0298,2026-07-01 06:14:53,23537.47,20734.92,50000.0,1,164,0,0,1,6,64,732,5276.94,BENIGN_HIGH_VALUE,0,44272.39,0.8854478,4.460439193926784,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.3826927459182258,38,62,0,15,ALLOW,0,NO_RISK_SIGNAL
TXN_001702,ACC_0196,2026-07-01 06:15:20,3893.91,20024.54,50000.0,2,418,0,0,0,6,32,876,7749.57,NORMAL,0,23918.45,0.478369,0.5024678788629563,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0015384615384615,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001703,ACC_0183,2026-07-01 06:15:58,6181.79,40750.09,100000.0,1,972,0,0,0,6,44,1749,3906.2,NORMAL,0,46931.88,0.4693188,1.5825584967487585,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0135768043953716,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001704,ACC_0060,2026-07-01 06:16:13,1203.28,213382.99,500000.0,1,659,0,0,0,6,20,2308,1352.0,NORMAL,0,214586.27,0.42917254,0.89,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0236078199956218,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001705,ACC_0016,2026-07-01 06:16:13,5407.78,12684.47,50000.0,2,777,0,0,0,6,10,1297,4496.2,NORMAL,0,18092.25,0.361845,1.2027445398336374,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0021496598639455,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001706,ACC_0120,2026-07-01 06:17:05,1195.07,7717.1,50000.0,2,174,0,0,1,6,38,1115,2594.77,NORMAL,0,8912.17,0.1782434,0.4605687594661569,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0004113382192915,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001707,ACC_0243,2026-07-01 06:17:09,1586.91,198779.12,500000.0,2,108,0,0,0,6,43,1635,2596.95,NORMAL,0,200366.03,0.40073206,0.6110668283948478,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0150325237171164,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001708,ACC_0141,2026-07-01 06:17:52,3386.8,44808.8,200000.0,2,216,0,0,0,6,41,560,2325.3,NORMAL,0,48195.600000000006,0.240978,1.45650023652862,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0099083849539189,1,99,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001709,ACC_0104,2026-07-01 06:17:54,6507.46,15158.29,200000.0,2,825,0,0,0,6,18,1998,8384.45,NORMAL,0,21665.75,0.10832875,0.77613439164167,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001710,ACC_0047,2026-07-01 06:18:19,2023.89,14846.61,50000.0,3,16,0,0,2,6,35,2236,1336.4,SUBTLE_FRAUD,1,16870.5,0.33741,1.5144343011074528,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.8052318384230153,81,81,1,45,WARN,1,ML_PREDICTED_FRAUD
TXN_001711,ACC_0063,2026-07-01 06:18:49,1720.42,36465.83,100000.0,1,766,0,0,0,6,40,2419,987.89,NORMAL,0,38186.25,0.3818625,1.7415096822520726,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0186355339105339,2,98,0,1,ALLOW,0,NO_RISK_SIGNAL
TXN_001712,ACC_0069,2026-07-01 06:18:51,6277.44,17734.02,100000.0,1,782,0,0,0,6,16,1189,6375.54,NORMAL,0,24011.46,0.2401145999999999,0.9846130680695282,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
TXN_001713,ACC_0250,2026-07-01 06:19:08,16503.15,44022.89,50000.0,8,7,1,0,3,6,70,473,3623.12,MIXED_RISK,1,60526.04,1.2105208,4.554955397557906,1,0,1,1,0,1,0,1,85,DAILY_LIMIT_BREACH|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK,LOCK,3,1.0,100,100,1,100,LOCK,3,RULE_LOCK|DAILY_LIMIT_BREACH|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001714,ACC_0115,2026-07-01 06:19:16,40889.64,36453.43,50000.0,1,314,0,0,2,6,55,1434,1694.79,HIGH_AMOUNT_RISK,1,77343.07,1.5468614,24.12667056095445,1,1,0,0,0,0,0,0,50,DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY,BLOCK,2,0.999979797979798,100,100,1,88,BLOCK,2,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001715,ACC_0059,2026-07-01 06:19:18,1757.81,300049.99,500000.0,5,140,1,1,1,6,52,1717,1065.16,VELOCITY_SPIKE,1,301807.8,0.6036156,1.650277892523189,0,0,1,0,0,0,0,0,20,VELOCITY_SPIKE,WARN,1,0.9643981429720706,96,96,1,62,BLOCK,2,RULE_WARN|VELOCITY_SPIKE|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001716,ACC_0229,2026-07-01 06:19:31,2937.9,54901.0,200000.0,2,1,0,0,0,6,78,466,614.97,RISKY_BENEFICIARY,1,57838.9,0.2891945,4.777306210059027,0,0,0,1,0,1,0,0,25,NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK,BLOCK,2,0.9370587628000052,94,94,1,63,BLOCK,2,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD
TXN_001717,ACC_0251,2026-07-01 06:19:50,2311.8,12620.79,100000.0,1,872,0,0,0,6,35,1250,1526.56,NORMAL,0,14932.59,0.1493259,1.514385284561367,0,0,0,0,0,0,0,0,0,NO_RULE_TRIGGERED,ALLOW,0,0.0,0,100,0,0,ALLOW,0,NO_RISK_SIGNAL
