audit_id,transaction_id,timestamp,severity,decision_source,amount,rule_risk_score,ml_fraud_score,model_confidence,final_risk_score,rule_action,final_action,final_reason,risk_type,is_fraud
AUD_TXN_000828,TXN_000828,2026-07-01T03:00:43,CRITICAL,ML_AND_RULE_ENGINE,9644.7,90,100,100,100,LOCK,LOCK,RULE_LOCK|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000829,TXN_000829,2026-07-01T03:00:44,LOW,RULE_ENGINE_MONITORED,2593.94,5,12,88,9,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000830,TXN_000830,2026-07-01T03:01:14,CRITICAL,ML_AND_RULE_ENGINE,7747.85,55,100,100,95,BLOCK,LOCK,RULE_BLOCK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000831,TXN_000831,2026-07-01T03:02:09,CRITICAL,ML_AND_RULE_ENGINE,138627.15,55,100,100,90,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000832,TXN_000832,2026-07-01T03:02:11,LOW,RULE_ENGINE_MONITORED,3930.17,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000833,TXN_000833,2026-07-01T03:02:16,HIGH,ML_AND_RULE_ENGINE,22192.95,40,100,100,73,BLOCK,BLOCK,RULE_BLOCK|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000834,TXN_000834,2026-07-01T03:02:20,LOW,RULE_ENGINE_MONITORED,3576.08,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000835,TXN_000835,2026-07-01T03:02:25,CRITICAL,ML_AND_RULE_ENGINE,38491.41,65,96,96,92,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000836,TXN_000836,2026-07-01T03:02:40,LOW,RULE_ENGINE_MONITORED,2271.49,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000837,TXN_000837,2026-07-01T03:02:43,LOW,RULE_ENGINE_MONITORED,2917.27,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000838,TXN_000838,2026-07-01T03:02:53,LOW,RULE_ENGINE_MONITORED,2087.82,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000839,TXN_000839,2026-07-01T03:02:54,CRITICAL,ML_AND_RULE_ENGINE,55321.75,100,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000840,TXN_000840,2026-07-01T03:02:56,LOW,RULE_ENGINE_MONITORED,1205.01,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000841,TXN_000841,2026-07-01T03:02:56,LOW,RULE_ENGINE_MONITORED,3568.03,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000842,TXN_000842,2026-07-01T03:03:13,LOW,RULE_ENGINE_MONITORED,5480.08,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000843,TXN_000843,2026-07-01T03:03:19,HIGH,ML_ENGINE,9482.79,5,92,92,53,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000844,TXN_000844,2026-07-01T03:03:48,LOW,RULE_ENGINE_MONITORED,1377.09,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000845,TXN_000845,2026-07-01T03:04:19,LOW,RULE_ENGINE_MONITORED,2348.55,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000846,TXN_000846,2026-07-01T03:04:42,HIGH,ML_AND_RULE_ENGINE,8271.77,25,95,95,64,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000847,TXN_000847,2026-07-01T03:04:53,LOW,RULE_ENGINE_MONITORED,8381.66,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000848,TXN_000848,2026-07-01T03:05:16,LOW,RULE_ENGINE_MONITORED,1054.22,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000849,TXN_000849,2026-07-01T03:05:16,LOW,RULE_ENGINE_MONITORED,4227.35,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000850,TXN_000850,2026-07-01T03:05:33,CRITICAL,ML_AND_RULE_ENGINE,109653.3,95,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_000851,TXN_000851,2026-07-01T03:05:37,CRITICAL,ML_AND_RULE_ENGINE,22337.56,100,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000852,TXN_000852,2026-07-01T03:05:38,LOW,RULE_ENGINE_MONITORED,2578.96,5,6,94,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000853,TXN_000853,2026-07-01T03:05:59,LOW,RULE_ENGINE_MONITORED,4354.24,5,4,96,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000854,TXN_000854,2026-07-01T03:06:38,MEDIUM,ML_AND_RULE_ENGINE,2231.84,25,87,87,59,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000855,TXN_000855,2026-07-01T03:06:40,HIGH,ML_ENGINE,7341.75,5,97,97,56,ALLOW,BLOCK,SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,SUBTLE_FRAUD,1
AUD_TXN_000856,TXN_000856,2026-07-01T03:06:51,LOW,RULE_ENGINE_MONITORED,1818.12,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000857,TXN_000857,2026-07-01T03:07:28,LOW,RULE_ENGINE_MONITORED,1755.87,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000858,TXN_000858,2026-07-01T03:07:32,LOW,RULE_ENGINE_MONITORED,540.8,5,11,89,8,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000859,TXN_000859,2026-07-01T03:07:42,LOW,RULE_ENGINE_MONITORED,5108.64,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000860,TXN_000860,2026-07-01T03:08:26,LOW,RULE_ENGINE_MONITORED,264.85,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000861,TXN_000861,2026-07-01T03:08:31,LOW,RULE_ENGINE_MONITORED,4238.75,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000862,TXN_000862,2026-07-01T03:08:39,LOW,RULE_ENGINE_MONITORED,6914.89,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000863,TXN_000863,2026-07-01T03:08:56,LOW,RULE_ENGINE_MONITORED,1659.73,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000864,TXN_000864,2026-07-01T03:09:05,LOW,RULE_ENGINE_MONITORED,2093.02,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000865,TXN_000865,2026-07-01T03:09:19,LOW,RULE_ENGINE_MONITORED,2144.62,5,8,92,7,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000866,TXN_000866,2026-07-01T03:09:54,HIGH,ML_AND_RULE_ENGINE,2108.58,25,94,94,63,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000867,TXN_000867,2026-07-01T03:10:06,LOW,RULE_ENGINE_MONITORED,5431.71,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000868,TXN_000868,2026-07-01T03:10:28,CRITICAL,ML_AND_RULE_ENGINE,10162.32,90,100,100,100,LOCK,LOCK,RULE_LOCK|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000869,TXN_000869,2026-07-01T03:10:36,LOW,RULE_ENGINE_MONITORED,5180.47,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000870,TXN_000870,2026-07-01T03:10:43,LOW,RULE_ENGINE_MONITORED,2251.25,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000871,TXN_000871,2026-07-01T03:10:53,LOW,RULE_ENGINE_MONITORED,7349.58,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000872,TXN_000872,2026-07-01T03:11:01,LOW,RULE_ENGINE_MONITORED,1169.95,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000873,TXN_000873,2026-07-01T03:11:10,HIGH,ML_AND_RULE_ENGINE,55478.73,40,99,99,72,WARN,BLOCK,RULE_WARN|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000874,TXN_000874,2026-07-01T03:11:19,HIGH,ML_AND_RULE_ENGINE,29258.47,40,100,100,73,WARN,BLOCK,RULE_WARN|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,RISKY_BENEFICIARY,1
AUD_TXN_000875,TXN_000875,2026-07-01T03:11:21,LOW,RULE_ENGINE_MONITORED,5972.63,5,2,98,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000876,TXN_000876,2026-07-01T03:11:27,CRITICAL,ML_AND_RULE_ENGINE,36666.37,70,100,100,100,LOCK,LOCK,RULE_LOCK|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000877,TXN_000877,2026-07-01T03:11:27,HIGH,ML_AND_RULE_ENGINE,7690.85,25,92,92,62,WARN,BLOCK,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,VELOCITY_SPIKE,1
AUD_TXN_000878,TXN_000878,2026-07-01T03:11:35,CRITICAL,ML_AND_RULE_ENGINE,7087.82,65,100,100,99,BLOCK,LOCK,RULE_BLOCK|VELOCITY_SPIKE|ACCOUNT_TAKEOVER_SIGNAL|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000879,TXN_000879,2026-07-01T03:11:41,LOW,RULE_ENGINE_MONITORED,3017.98,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000880,TXN_000880,2026-07-01T03:12:06,LOW,RULE_ENGINE_MONITORED,1542.2,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000881,TXN_000881,2026-07-01T03:12:21,MEDIUM,RULE_ENGINE,11727.8,25,45,55,33,WARN,WARN,RULE_WARN|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000882,TXN_000882,2026-07-01T03:12:25,LOW,RULE_ENGINE_MONITORED,2415.23,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000883,TXN_000883,2026-07-01T03:12:26,LOW,RULE_ENGINE_MONITORED,11909.04,5,4,96,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000884,TXN_000884,2026-07-01T03:12:51,MEDIUM,RULE_ENGINE,4076.38,25,5,95,14,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_VELOCITY,0
AUD_TXN_000885,TXN_000885,2026-07-01T03:12:55,LOW,RULE_ENGINE_MONITORED,733.09,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000886,TXN_000886,2026-07-01T03:13:04,LOW,RULE_ENGINE_MONITORED,5317.78,5,11,89,8,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000887,TXN_000887,2026-07-01T03:13:07,LOW,RULE_ENGINE_MONITORED,2331.69,5,7,93,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000888,TXN_000888,2026-07-01T03:13:10,CRITICAL,ML_AND_RULE_ENGINE,20932.72,90,100,100,100,LOCK,LOCK,RULE_LOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|NEW_BENEFICIARY_RISK|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,MIXED_RISK,1
AUD_TXN_000889,TXN_000889,2026-07-01T03:13:13,MEDIUM,RULE_ENGINE,6170.73,25,4,96,13,WARN,WARN,RULE_WARN|VELOCITY_SPIKE|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_VELOCITY,0
AUD_TXN_000890,TXN_000890,2026-07-01T03:13:17,CRITICAL,ML_AND_RULE_ENGINE,39257.7,55,100,100,90,BLOCK,LOCK,RULE_BLOCK|DAILY_LIMIT_BREACH|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD,HIGH_AMOUNT_RISK,1
AUD_TXN_000891,TXN_000891,2026-07-01T03:13:23,LOW,RULE_ENGINE_MONITORED,1437.73,5,22,78,14,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000892,TXN_000892,2026-07-01T03:14:17,LOW,RULE_ENGINE_MONITORED,2307.63,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000893,TXN_000893,2026-07-01T03:14:30,LOW,RULE_ENGINE_MONITORED,15403.25,5,4,96,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000894,TXN_000894,2026-07-01T03:14:36,CRITICAL,ML_AND_RULE_ENGINE,12738.5,100,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000895,TXN_000895,2026-07-01T03:15:06,MEDIUM,RULE_ENGINE,38168.07,25,10,90,17,WARN,WARN,RULE_WARN|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000896,TXN_000896,2026-07-01T03:15:37,LOW,RULE_ENGINE_MONITORED,1346.55,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000897,TXN_000897,2026-07-01T03:15:39,MEDIUM,RULE_ENGINE,7262.46,25,4,96,13,WARN,WARN,RULE_WARN|LARGE_AMOUNT_ANOMALY|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000898,TXN_000898,2026-07-01T03:15:42,LOW,RULE_ENGINE_MONITORED,2925.88,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000899,TXN_000899,2026-07-01T03:15:49,LOW,RULE_ENGINE_MONITORED,3271.02,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000900,TXN_000900,2026-07-01T03:15:58,LOW,RULE_ENGINE_MONITORED,17242.16,5,5,95,5,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000901,TXN_000901,2026-07-01T03:15:58,LOW,RULE_ENGINE_MONITORED,13750.46,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000902,TXN_000902,2026-07-01T03:16:02,LOW,RULE_ENGINE_MONITORED,1701.04,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000903,TXN_000903,2026-07-01T03:16:10,LOW,RULE_ENGINE_MONITORED,4992.44,5,6,94,6,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,BENIGN_HIGH_VALUE,0
AUD_TXN_000904,TXN_000904,2026-07-01T03:16:21,LOW,RULE_ENGINE_MONITORED,3376.48,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000905,TXN_000905,2026-07-01T03:17:06,CRITICAL,ML_AND_RULE_ENGINE,2432.63,75,100,100,100,LOCK,LOCK,RULE_LOCK|VELOCITY_SPIKE|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000906,TXN_000906,2026-07-01T03:17:12,LOW,RULE_ENGINE_MONITORED,10390.2,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000907,TXN_000907,2026-07-01T03:17:32,LOW,RULE_ENGINE_MONITORED,767.99,5,3,97,4,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000908,TXN_000908,2026-07-01T03:17:41,CRITICAL,ML_AND_RULE_ENGINE,10465.21,100,100,100,100,LOCK,LOCK,RULE_LOCK|LARGE_AMOUNT_ANOMALY|VELOCITY_SPIKE|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000909,TXN_000909,2026-07-01T03:18:04,LOW,RULE_ENGINE_MONITORED,12002.72,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000910,TXN_000910,2026-07-01T03:18:14,LOW,RULE_ENGINE_MONITORED,987.99,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000911,TXN_000911,2026-07-01T03:18:18,LOW,RULE_ENGINE_MONITORED,908.21,5,1,99,3,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
AUD_TXN_000912,TXN_000912,2026-07-01T03:18:21,CRITICAL,ML_AND_RULE_ENGINE,11054.3,55,100,100,95,BLOCK,LOCK,RULE_BLOCK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000913,TXN_000913,2026-07-01T03:18:32,CRITICAL,ML_AND_RULE_ENGINE,6796.77,70,100,100,100,LOCK,LOCK,RULE_LOCK|NEW_BENEFICIARY_RISK|ACCOUNT_TAKEOVER_SIGNAL|HIGH_MERCHANT_RISK|SUSPICIOUS_HOUR_ACTIVITY|FAILED_LOGIN_RISK|HIGH_CONFIDENCE_ML_FRAUD|ML_PREDICTED_FRAUD|ATO_SECURITY_OVERRIDE,ACCOUNT_TAKEOVER,1
AUD_TXN_000914,TXN_000914,2026-07-01T03:18:35,LOW,RULE_ENGINE_MONITORED,663.01,5,0,100,2,ALLOW,ALLOW,LOW_RISK_SIGNAL_MONITORED|SUSPICIOUS_HOUR_ACTIVITY,NORMAL,0
