transaction_id,daily_limit_breach,velocity_spike,large_amount_anomaly,new_beneficiary_risk,account_takeover_signal,high_merchant_risk,failed_login_risk,rule_risk_score,ml_fraud_score,model_confidence,autoencoder_anomaly_score,isolation_forest_anomaly_score,final_risk_score,final_action_code,final_action
TXN_001688,0,0,0,0,0,0,0,0,0,100,2,12,3,0,ALLOW
TXN_001689,1,0,1,0,0,0,0,50,100,100,100,97,100,3,LOCK
TXN_001690,0,0,0,0,0,0,0,0,0,100,6,26,6,0,ALLOW
TXN_001691,0,0,0,0,0,0,0,0,0,100,1,7,2,0,ALLOW
TXN_001692,0,1,0,0,0,0,0,20,1,99,2,24,12,1,WARN
TXN_001693,0,0,0,0,0,0,0,0,2,98,5,22,6,0,ALLOW
TXN_001694,0,0,0,0,0,0,0,0,0,100,3,8,2,0,ALLOW
TXN_001695,0,0,0,0,0,0,0,0,0,100,13,22,6,0,ALLOW
TXN_001696,0,0,0,0,0,0,0,0,97,97,18,75,62,2,BLOCK
TXN_001697,0,1,0,0,0,0,0,20,0,100,10,27,13,1,WARN
TXN_001698,0,0,0,0,0,0,0,0,1,99,8,14,4,0,ALLOW
TXN_001699,0,0,0,0,0,0,0,0,3,97,3,7,3,0,ALLOW
TXN_001700,0,0,0,0,0,0,0,0,6,94,8,57,17,0,ALLOW
TXN_001701,0,0,0,0,0,0,0,0,38,62,10,68,32,0,ALLOW
TXN_001702,0,0,0,0,0,0,0,0,0,100,4,14,4,0,ALLOW
TXN_001703,0,0,0,0,0,0,0,0,1,99,9,17,5,0,ALLOW
TXN_001704,0,0,0,0,0,0,0,0,2,98,6,57,15,0,ALLOW
TXN_001705,0,0,0,0,0,0,0,0,0,100,4,10,2,0,ALLOW
TXN_001706,0,0,0,0,0,0,0,0,0,100,6,18,4,0,ALLOW
TXN_001707,0,0,0,0,0,0,0,0,2,98,7,54,14,0,ALLOW
TXN_001708,0,0,0,0,0,0,0,0,1,99,3,13,4,0,ALLOW
TXN_001709,0,0,0,0,0,0,0,0,0,100,11,22,6,0,ALLOW
TXN_001710,0,0,0,0,0,0,0,0,81,81,9,24,42,1,WARN
TXN_001711,0,0,0,0,0,0,0,0,2,98,5,15,5,0,ALLOW
TXN_001712,0,0,0,0,0,0,0,0,0,100,3,10,2,0,ALLOW
TXN_001713,1,1,0,1,0,1,1,85,100,100,90,97,100,3,LOCK
TXN_001714,1,0,1,0,0,0,0,50,100,100,100,72,100,3,LOCK
TXN_001715,0,1,0,0,0,0,0,20,96,96,100,100,82,3,LOCK
TXN_001716,0,0,0,1,0,1,0,25,94,94,16,52,63,2,BLOCK
TXN_001717,0,0,0,0,0,0,0,0,0,100,6,7,2,0,ALLOW
TXN_001718,0,0,0,0,0,0,0,0,0,100,10,28,7,0,ALLOW
TXN_001719,0,0,0,0,0,0,0,0,0,100,2,11,3,0,ALLOW
TXN_001720,0,0,0,0,0,0,0,0,3,97,3,20,6,0,ALLOW
TXN_001721,0,0,0,0,0,0,0,0,0,100,4,49,12,0,ALLOW
TXN_001722,0,0,0,0,0,0,0,0,1,99,2,14,4,0,ALLOW
TXN_001723,0,0,0,0,0,0,0,0,1,99,1,35,9,0,ALLOW
TXN_001724,0,1,0,0,0,0,0,20,5,95,8,58,23,1,WARN
TXN_001725,0,0,0,0,0,0,0,0,16,84,18,71,25,0,ALLOW
TXN_001726,0,0,0,0,0,0,0,0,0,100,1,18,4,0,ALLOW
TXN_001727,0,0,0,0,0,0,0,0,98,98,17,55,58,2,BLOCK
TXN_001728,0,0,0,0,0,0,0,0,1,99,4,14,4,0,ALLOW
TXN_001729,0,1,0,0,0,0,0,20,10,90,3,39,20,1,WARN
TXN_001730,0,0,0,0,0,0,0,0,0,100,5,20,5,0,ALLOW
TXN_001731,0,0,0,0,0,0,0,0,1,99,1,9,3,0,ALLOW
TXN_001732,0,0,0,0,0,0,0,0,3,97,7,36,10,0,ALLOW
TXN_001733,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_001734,0,0,0,0,0,0,0,0,0,100,4,58,14,0,ALLOW
TXN_001735,0,0,0,0,0,0,0,0,0,100,3,16,4,0,ALLOW
TXN_001736,0,0,0,0,0,0,0,0,0,100,4,21,5,0,ALLOW
TXN_001737,0,0,0,0,0,0,0,0,100,100,33,70,62,2,BLOCK
TXN_001738,0,0,0,0,0,0,0,0,2,98,4,35,10,0,ALLOW
TXN_001739,0,0,0,0,0,0,0,0,0,100,5,24,6,0,ALLOW
TXN_001740,0,0,0,0,0,0,0,0,0,100,4,20,5,0,ALLOW
TXN_001741,0,1,0,0,0,0,0,20,85,85,44,45,56,1,WARN
TXN_001742,0,0,0,0,0,0,0,0,0,100,4,9,2,0,ALLOW
TXN_001743,0,0,0,0,0,0,0,0,1,99,2,7,2,0,ALLOW
TXN_001744,1,1,1,1,0,1,1,100,100,100,100,100,100,3,LOCK
TXN_001745,1,0,1,0,0,0,0,50,100,100,100,80,100,3,LOCK
TXN_001746,0,0,0,0,0,0,0,0,0,100,3,14,4,0,ALLOW
TXN_001747,0,0,0,0,0,0,0,0,1,99,2,9,3,0,ALLOW
TXN_001748,0,0,0,0,0,0,0,0,2,98,3,17,5,0,ALLOW
TXN_001749,0,0,0,0,0,0,0,0,0,100,3,8,2,0,ALLOW
TXN_001750,0,0,0,0,0,0,0,0,0,100,7,15,4,0,ALLOW
TXN_001751,0,0,0,0,0,0,0,0,1,99,3,33,9,0,ALLOW
TXN_001752,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_001753,0,0,0,0,0,0,0,0,99,99,40,79,64,2,BLOCK
TXN_001754,0,0,0,0,0,0,0,0,0,100,5,12,3,0,ALLOW
TXN_001755,0,0,0,0,0,0,0,0,1,99,9,34,9,0,ALLOW
TXN_001756,0,0,0,0,0,0,0,0,0,100,6,21,5,0,ALLOW
TXN_001757,0,0,0,0,0,0,0,0,0,100,3,17,4,0,ALLOW
TXN_001758,1,0,1,0,0,0,0,50,100,100,100,91,100,3,LOCK
TXN_001759,0,0,0,0,0,0,0,0,0,100,4,6,2,0,ALLOW
TXN_001760,0,0,0,0,0,0,0,0,0,100,6,15,4,0,ALLOW
TXN_001761,0,0,0,0,0,0,0,0,0,100,4,12,3,0,ALLOW
TXN_001762,0,0,0,0,0,0,0,0,2,98,1,7,3,0,ALLOW
TXN_001763,0,0,0,0,0,0,0,0,99,99,23,94,68,2,BLOCK
TXN_001764,0,0,0,0,0,0,0,0,1,99,5,30,8,0,ALLOW
TXN_001765,0,0,0,0,0,0,0,0,0,100,4,32,8,0,ALLOW
TXN_001766,0,0,0,0,0,0,0,0,14,86,5,43,17,0,ALLOW
TXN_001767,0,0,0,0,0,0,0,0,0,100,11,34,8,0,ALLOW
TXN_001768,0,0,0,0,0,0,0,0,0,100,4,8,2,0,ALLOW
TXN_001769,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_001770,0,0,0,0,0,0,0,0,88,88,29,54,53,1,WARN
TXN_001771,0,0,0,0,0,0,0,0,0,100,0,8,2,0,ALLOW
TXN_001772,0,0,0,0,0,0,0,0,0,100,5,18,4,0,ALLOW
TXN_001773,0,1,0,0,0,0,0,20,5,95,7,45,20,1,WARN
TXN_001774,1,0,1,1,0,1,1,85,100,100,38,94,100,3,LOCK
TXN_001775,0,0,0,0,0,0,0,0,0,100,4,14,4,0,ALLOW
TXN_001776,0,0,0,0,0,0,0,0,0,100,6,6,2,0,ALLOW
TXN_001777,0,0,0,0,0,0,0,0,0,100,3,20,5,0,ALLOW
TXN_001778,0,0,0,0,0,0,0,0,0,100,5,22,6,0,ALLOW
TXN_001779,0,0,0,0,0,0,0,0,8,92,8,45,15,0,ALLOW
TXN_001780,0,0,0,0,0,0,0,0,11,89,7,68,22,0,ALLOW
TXN_001781,0,0,0,0,0,0,0,0,0,100,4,24,6,0,ALLOW
TXN_001782,0,0,1,0,0,0,0,20,6,94,7,42,19,1,WARN
TXN_001783,0,0,0,0,0,0,0,0,0,100,9,8,2,0,ALLOW
TXN_001784,0,0,0,0,0,0,0,0,4,96,3,14,5,0,ALLOW
TXN_001785,0,0,0,0,0,0,0,0,1,99,2,22,6,0,ALLOW
TXN_001786,0,0,0,0,0,0,0,0,0,100,3,11,3,0,ALLOW
TXN_001787,0,0,0,0,0,0,0,0,0,100,1,20,5,0,ALLOW
TXN_001788,0,0,0,0,0,0,0,0,8,92,10,24,10,0,ALLOW
TXN_001789,0,0,0,0,0,0,0,0,0,100,3,5,1,0,ALLOW
TXN_001790,0,0,0,0,0,0,0,0,0,100,2,6,2,0,ALLOW
TXN_001791,0,1,0,0,0,0,0,20,87,87,20,40,55,1,WARN
TXN_001792,0,0,0,0,0,0,0,0,0,100,4,15,4,0,ALLOW
TXN_001793,0,0,0,0,0,0,0,0,1,99,1,19,5,0,ALLOW
TXN_001794,1,0,1,0,0,1,0,60,98,98,100,94,100,3,LOCK
TXN_001795,0,0,0,0,0,0,0,0,0,100,1,39,10,0,ALLOW
TXN_001796,0,0,0,0,0,0,0,0,10,90,2,23,10,0,ALLOW
TXN_001797,0,0,0,0,0,0,0,0,0,100,4,8,2,0,ALLOW
TXN_001798,0,1,0,0,0,1,0,30,99,99,40,62,69,2,BLOCK
TXN_001799,0,0,0,0,0,0,0,0,0,100,2,18,4,0,ALLOW
TXN_001800,0,1,0,0,0,0,0,20,93,93,17,37,57,2,BLOCK
TXN_001801,0,0,0,0,0,0,0,0,1,99,5,28,7,0,ALLOW
TXN_001802,0,0,0,0,0,0,0,0,9,91,6,34,13,0,ALLOW
TXN_001803,0,0,0,0,0,0,0,0,0,100,1,9,2,0,ALLOW
TXN_001804,0,0,0,0,0,0,0,0,0,100,3,11,3,0,ALLOW
TXN_001805,1,1,1,1,0,1,1,100,100,100,78,100,100,3,LOCK
TXN_001806,0,0,0,0,0,0,0,0,1,99,7,25,7,0,ALLOW
TXN_001807,0,0,0,0,0,0,0,0,0,100,4,10,2,0,ALLOW
TXN_001808,1,0,1,0,0,0,0,50,100,100,100,74,100,3,LOCK
TXN_001809,0,0,0,0,0,0,0,0,5,95,11,51,15,0,ALLOW
TXN_001810,0,0,0,0,0,0,0,0,1,99,16,57,15,0,ALLOW
TXN_001811,0,0,0,0,0,0,0,0,2,98,10,37,10,0,ALLOW
TXN_001812,0,0,0,0,0,0,0,0,1,99,2,17,5,0,ALLOW
TXN_001813,0,0,0,0,0,0,0,0,1,99,25,61,16,0,ALLOW
TXN_001814,0,0,0,0,0,0,0,0,0,100,1,3,1,0,ALLOW
TXN_001815,0,0,1,0,0,0,0,20,5,95,7,54,22,1,WARN
TXN_001816,0,0,0,0,0,0,0,0,0,100,17,30,8,0,ALLOW
TXN_001817,0,0,0,0,0,0,0,0,4,96,9,17,6,0,ALLOW
TXN_001818,0,0,0,0,0,0,0,0,1,99,5,19,5,0,ALLOW
TXN_001819,0,0,0,0,0,0,0,0,99,99,24,34,53,2,BLOCK
TXN_001820,0,0,0,0,0,0,0,0,0,100,7,11,3,0,ALLOW
TXN_001821,0,0,0,0,0,0,0,0,57,57,9,47,31,1,WARN
TXN_001822,0,0,0,0,0,0,0,0,2,98,1,60,16,0,ALLOW
TXN_001823,0,0,0,1,0,0,0,15,95,95,21,84,68,2,BLOCK
TXN_001824,0,0,0,0,0,0,0,0,0,100,3,14,4,0,ALLOW
TXN_001825,0,0,0,0,0,0,0,0,1,99,1,8,2,0,ALLOW
TXN_001826,0,0,0,0,0,0,0,0,0,100,2,4,1,0,ALLOW
TXN_001827,0,0,0,0,0,0,0,0,3,97,8,27,8,0,ALLOW
TXN_001828,0,0,0,0,0,0,0,0,0,100,5,31,8,0,ALLOW
TXN_001829,0,1,0,0,0,0,0,20,5,95,4,38,18,1,WARN
TXN_001830,0,0,0,0,0,0,0,0,0,100,0,13,3,0,ALLOW
TXN_001831,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_001832,0,0,0,0,0,0,0,0,0,100,2,4,1,0,ALLOW
TXN_001833,0,0,0,0,0,0,0,0,0,100,6,45,11,0,ALLOW
TXN_001834,1,0,1,0,0,0,0,50,100,100,100,82,100,3,LOCK
TXN_001835,0,0,0,0,0,0,0,0,0,100,2,24,6,0,ALLOW
TXN_001836,0,0,0,0,0,0,0,0,0,100,4,41,10,0,ALLOW
TXN_001837,0,0,0,0,0,0,0,0,97,97,26,85,65,2,BLOCK
TXN_001838,0,0,0,0,0,0,0,0,0,100,2,18,4,0,ALLOW
TXN_001839,0,0,0,0,0,0,0,0,0,100,1,21,5,0,ALLOW
TXN_001840,0,0,0,0,0,0,0,0,0,100,3,10,2,0,ALLOW
TXN_001841,0,0,0,0,0,0,0,0,1,99,12,21,6,0,ALLOW
TXN_001842,0,0,0,0,0,0,0,0,0,100,3,6,2,0,ALLOW
TXN_001843,1,1,1,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_001844,1,0,1,0,0,0,0,50,99,99,100,82,100,3,LOCK
TXN_001845,0,0,0,0,0,0,0,0,2,98,5,59,16,0,ALLOW
TXN_001846,0,1,0,0,0,0,0,20,96,96,29,38,59,2,BLOCK
TXN_001847,0,0,0,0,0,0,0,0,0,100,2,8,2,0,ALLOW
TXN_001848,0,0,0,0,0,0,0,0,0,100,1,20,5,0,ALLOW
TXN_001849,0,0,0,0,0,0,0,0,0,100,2,17,4,0,ALLOW
TXN_001850,0,1,0,0,0,1,0,30,95,95,41,47,64,2,BLOCK
TXN_001851,0,0,0,0,0,0,0,0,0,100,1,10,2,0,ALLOW
TXN_001852,0,0,0,0,0,0,0,0,0,100,1,1,0,0,ALLOW
TXN_001853,0,0,0,0,0,0,0,0,1,99,1,17,5,0,ALLOW
TXN_001854,0,0,0,1,0,1,1,35,100,100,100,100,94,3,LOCK
TXN_001855,0,1,1,1,0,1,0,65,100,100,74,98,100,3,LOCK
TXN_001856,0,0,0,0,0,0,0,0,4,96,2,24,8,0,ALLOW
TXN_001857,0,0,0,0,0,0,0,0,1,99,7,23,6,0,ALLOW
TXN_001858,1,0,1,0,0,0,0,50,99,99,100,78,100,3,LOCK
TXN_001859,0,0,0,0,0,0,0,0,7,93,5,36,12,0,ALLOW
TXN_001860,0,0,0,0,0,0,0,0,1,99,6,20,5,0,ALLOW
TXN_001861,1,0,1,0,0,1,0,60,100,100,100,91,100,3,LOCK
TXN_001862,0,0,0,0,0,0,0,0,2,98,5,54,14,0,ALLOW
TXN_001863,0,0,0,0,0,0,0,0,0,100,1,39,10,0,ALLOW
TXN_001864,0,0,0,0,0,0,0,0,0,100,5,8,2,0,ALLOW
TXN_001865,0,0,0,0,0,0,0,0,0,100,5,17,4,0,ALLOW
TXN_001866,1,0,1,0,0,1,0,60,99,99,100,100,100,3,LOCK
TXN_001867,0,0,0,0,0,0,0,0,0,100,2,3,1,0,ALLOW
TXN_001868,0,0,0,0,0,0,0,0,5,95,7,35,11,0,ALLOW
TXN_001869,1,0,1,0,0,0,0,50,99,99,100,96,100,3,LOCK
TXN_001870,0,0,0,0,0,0,0,0,0,100,1,3,1,0,ALLOW
TXN_001871,1,0,1,0,0,0,0,50,100,100,100,100,100,3,LOCK
TXN_001872,0,0,0,0,0,0,0,0,0,100,9,16,4,0,ALLOW
TXN_001873,0,0,0,0,0,0,0,0,0,100,0,16,4,0,ALLOW
TXN_001874,1,1,1,0,0,1,0,80,100,100,97,100,100,3,LOCK
TXN_001875,0,0,0,1,1,1,1,65,100,100,100,99,100,3,LOCK
TXN_001876,0,1,0,0,0,0,0,20,26,74,10,34,26,1,WARN
TXN_001877,0,0,0,0,0,0,0,0,5,95,3,21,8,0,ALLOW
TXN_001878,1,0,1,0,0,0,0,50,97,97,76,67,88,2,BLOCK
TXN_001879,0,0,0,0,0,0,0,0,0,100,2,25,6,0,ALLOW
TXN_001880,0,0,0,0,0,0,0,0,0,100,1,9,2,0,ALLOW
TXN_001881,0,0,1,0,0,0,0,20,14,86,12,59,27,1,WARN
TXN_001882,0,0,0,0,0,0,0,0,0,100,6,23,6,0,ALLOW
TXN_001883,0,0,1,1,0,1,1,55,100,100,100,88,100,3,LOCK
TXN_001884,0,0,0,0,0,0,0,0,0,100,1,3,1,0,ALLOW
TXN_001885,0,0,0,0,0,0,0,0,1,99,6,47,12,0,ALLOW
TXN_001886,0,0,0,0,0,0,0,0,96,96,8,34,52,2,BLOCK
TXN_001887,0,0,0,0,0,0,0,0,2,98,4,13,4,0,ALLOW
TXN_001888,1,1,1,0,0,1,1,90,100,100,100,100,100,3,LOCK
TXN_001889,0,0,0,0,0,0,0,0,2,98,4,7,3,0,ALLOW
TXN_001890,0,0,0,0,0,0,0,0,0,100,3,9,2,0,ALLOW
TXN_001891,0,0,0,0,0,0,0,0,0,100,0,3,1,0,ALLOW
TXN_001892,0,0,0,0,0,0,0,0,0,100,5,24,6,0,ALLOW
TXN_001893,0,0,0,0,0,0,0,0,0,100,6,5,2,0,ALLOW
TXN_001894,0,0,0,0,0,0,0,0,3,97,5,27,8,0,ALLOW
TXN_001895,0,0,0,0,0,0,0,0,81,81,13,46,48,1,WARN
TXN_001896,0,0,0,0,0,0,0,0,3,97,2,30,9,0,ALLOW
TXN_001897,0,0,0,0,0,0,0,0,23,77,6,39,20,0,ALLOW
TXN_001898,0,0,0,0,0,0,0,0,1,99,3,9,3,0,ALLOW
TXN_001899,0,0,0,0,0,0,0,0,0,100,3,10,2,0,ALLOW
TXN_001900,0,0,0,0,0,0,0,0,0,100,5,5,1,0,ALLOW
TXN_001901,0,0,0,0,0,0,0,0,0,100,2,7,2,0,ALLOW
TXN_001902,0,1,0,0,0,0,0,20,76,76,26,43,51,1,WARN
TXN_001903,0,0,0,0,0,0,0,0,0,100,1,19,5,0,ALLOW
TXN_001904,0,0,0,0,0,0,0,0,0,100,4,18,4,0,ALLOW
TXN_001905,0,0,0,0,0,0,0,0,1,99,6,26,7,0,ALLOW
TXN_001906,0,0,0,0,0,0,0,0,0,100,5,9,2,0,ALLOW
TXN_001907,0,0,0,0,0,0,0,0,0,100,4,15,4,0,ALLOW
TXN_001908,0,0,0,0,0,0,0,0,0,100,3,33,8,0,ALLOW
TXN_001909,1,0,0,0,0,0,0,30,23,77,18,83,50,2,BLOCK
TXN_001910,1,1,1,1,0,0,0,85,100,100,100,100,100,3,LOCK
TXN_001911,0,0,1,1,0,0,1,45,98,98,48,100,88,2,BLOCK
TXN_001912,0,0,0,0,0,0,0,0,0,100,10,11,3,0,ALLOW
TXN_001913,0,0,0,0,0,0,0,0,5,95,5,35,11,0,ALLOW
TXN_001914,1,1,1,1,0,1,0,95,100,100,100,100,100,3,LOCK
TXN_001915,0,0,0,0,0,0,0,0,0,100,7,13,3,0,ALLOW
TXN_001916,0,0,0,0,0,0,0,0,1,99,2,40,10,0,ALLOW
TXN_001917,0,0,1,1,0,0,1,45,100,100,28,87,85,2,BLOCK
TXN_001918,1,0,1,0,0,0,0,50,100,100,100,98,100,3,LOCK
TXN_001919,0,0,0,0,0,0,0,0,22,78,20,46,21,0,ALLOW
TXN_001920,0,0,0,0,0,0,0,0,1,99,4,15,4,0,ALLOW
TXN_001921,0,0,0,0,0,0,0,0,0,100,10,31,8,0,ALLOW
TXN_001922,0,0,0,0,0,0,0,0,0,100,3,15,4,0,ALLOW
TXN_001923,0,0,0,0,0,0,0,0,5,95,3,48,14,0,ALLOW
TXN_001924,0,1,0,0,0,0,0,20,12,88,11,25,18,1,WARN
TXN_001925,0,0,0,0,0,0,0,0,4,96,10,68,19,0,ALLOW
TXN_001926,0,0,0,0,0,0,0,0,11,89,10,66,21,0,ALLOW
TXN_001927,1,0,1,0,0,0,0,50,100,100,100,88,100,3,LOCK
TXN_001928,1,0,1,0,0,0,0,50,100,100,100,90,100,3,LOCK
TXN_001929,0,1,1,1,0,1,1,75,100,100,76,75,96,3,LOCK
TXN_001930,0,0,0,1,0,1,0,25,93,93,15,61,65,2,BLOCK
TXN_001931,0,0,0,0,0,0,0,0,94,94,10,33,51,2,BLOCK
TXN_001932,0,0,0,0,0,0,0,0,1,99,7,19,5,0,ALLOW
TXN_001933,0,0,0,0,0,0,0,0,13,87,6,14,9,0,ALLOW
TXN_001934,0,0,1,0,0,0,0,20,33,67,9,50,33,1,WARN
TXN_001935,0,0,0,1,0,1,0,25,98,98,100,100,85,3,LOCK
TXN_001936,1,1,0,1,1,1,1,100,100,100,100,100,100,3,LOCK
TXN_001937,0,0,0,0,0,0,0,0,1,99,8,60,15,0,ALLOW
TXN_001938,0,0,0,0,0,0,0,0,95,95,10,27,50,2,BLOCK
TXN_001939,0,1,0,0,0,1,0,30,92,92,100,95,83,3,LOCK
TXN_001940,0,1,0,0,0,0,0,20,98,98,21,61,65,2,BLOCK
TXN_001941,0,0,0,0,0,0,0,0,3,97,7,44,12,0,ALLOW
TXN_001942,0,0,0,0,0,0,0,0,4,96,1,11,5,0,ALLOW
TXN_001943,0,0,0,0,0,0,0,0,0,100,5,26,6,0,ALLOW
TXN_001944,0,0,0,0,0,0,0,0,1,99,7,11,3,0,ALLOW
TXN_001945,0,0,0,0,0,0,0,0,0,100,7,30,8,0,ALLOW
TXN_001946,0,0,0,0,0,0,0,0,0,100,1,6,2,0,ALLOW
TXN_001947,0,0,0,0,0,0,0,0,1,99,18,38,10,0,ALLOW
TXN_001948,0,0,0,0,0,0,0,0,0,100,1,10,2,0,ALLOW
TXN_001949,0,0,0,0,0,0,0,0,1,99,3,41,11,0,ALLOW
TXN_001950,0,0,0,0,0,0,0,0,5,95,12,65,18,0,ALLOW
TXN_001951,0,0,0,0,0,0,0,0,0,100,8,24,6,0,ALLOW
TXN_001952,1,0,1,0,0,0,0,50,100,100,100,74,100,3,LOCK
TXN_001953,0,0,0,0,0,0,0,0,0,100,4,6,2,0,ALLOW
TXN_001954,0,0,0,0,0,0,0,0,1,99,4,28,7,0,ALLOW
TXN_001955,0,0,0,0,0,0,0,0,2,98,3,19,6,0,ALLOW
TXN_001956,0,0,0,0,0,0,0,0,0,100,5,7,2,0,ALLOW
TXN_001957,0,0,0,0,0,0,0,0,11,89,13,18,9,0,ALLOW
TXN_001958,0,0,0,0,0,0,0,0,0,100,4,12,3,0,ALLOW
TXN_001959,0,0,0,0,0,0,0,0,7,93,6,29,10,0,ALLOW
TXN_001960,0,0,0,0,0,0,0,0,2,98,1,14,4,0,ALLOW
TXN_001961,1,0,1,0,0,0,0,50,100,100,100,98,100,3,LOCK
TXN_001962,0,0,0,0,0,0,0,0,1,99,7,23,6,0,ALLOW
TXN_001963,0,0,0,0,0,0,0,0,12,88,4,32,13,0,ALLOW
TXN_001964,0,0,0,0,0,0,0,0,0,100,10,56,14,0,ALLOW
TXN_001965,0,0,0,0,0,0,0,0,0,100,3,15,4,0,ALLOW
TXN_001966,0,0,0,0,0,0,0,0,0,100,4,8,2,0,ALLOW
TXN_001967,0,1,0,0,0,0,0,20,5,95,5,24,14,1,WARN
TXN_001968,0,0,0,0,0,0,0,0,32,68,9,60,28,0,ALLOW
TXN_001969,0,0,0,0,0,0,0,0,13,87,1,23,12,0,ALLOW
TXN_001970,0,0,0,0,0,0,0,0,1,99,7,29,8,0,ALLOW
TXN_001971,0,0,0,0,0,0,0,0,0,100,0,6,2,0,ALLOW
TXN_001972,0,0,0,0,0,0,0,0,1,99,4,31,8,0,ALLOW
TXN_001973,0,0,0,0,0,0,0,0,0,100,9,15,4,0,ALLOW
TXN_001974,0,0,0,0,0,0,0,0,0,100,3,21,5,0,ALLOW
TXN_001975,1,0,1,1,0,1,1,85,100,100,100,100,100,3,LOCK
TXN_001976,1,0,1,0,0,0,0,50,100,100,100,100,100,3,LOCK
TXN_001977,0,0,0,0,0,0,0,0,0,100,4,19,5,0,ALLOW
TXN_001978,0,0,0,0,0,0,0,0,1,99,7,13,4,0,ALLOW
TXN_001979,0,0,0,0,0,0,0,0,0,100,2,60,15,0,ALLOW
TXN_001980,1,0,1,0,0,0,0,50,75,75,13,87,86,2,BLOCK
TXN_001981,1,0,1,0,0,0,0,50,100,100,100,94,100,3,LOCK
TXN_001982,0,0,0,0,0,0,0,0,1,99,2,9,3,0,ALLOW
TXN_001983,0,0,0,0,0,0,0,0,0,100,3,4,1,0,ALLOW
TXN_001984,0,0,0,0,0,0,0,0,0,100,6,7,2,0,ALLOW
TXN_001985,0,0,1,1,0,1,0,45,98,98,22,92,86,2,BLOCK
TXN_001986,0,0,0,0,0,0,0,0,1,99,9,32,8,0,ALLOW
TXN_001987,0,0,0,0,0,0,0,0,0,100,3,10,2,0,ALLOW
TXN_001988,0,0,0,0,0,0,0,0,3,97,8,19,6,0,ALLOW
TXN_001989,0,0,0,0,0,0,0,0,0,100,4,52,13,0,ALLOW
TXN_001990,0,0,0,0,0,0,0,0,0,100,4,15,4,0,ALLOW
TXN_001991,0,0,0,0,0,0,0,0,12,88,3,17,10,0,ALLOW
TXN_001992,0,0,0,0,0,0,0,0,0,100,5,15,4,0,ALLOW
TXN_001993,0,0,0,0,0,0,0,0,0,100,5,14,4,0,ALLOW
TXN_001994,1,0,1,0,0,0,0,50,100,100,100,89,100,3,LOCK
TXN_001995,0,0,0,0,0,0,0,0,3,97,2,13,5,0,ALLOW
TXN_001996,0,0,0,0,0,0,0,0,0,100,2,2,0,0,ALLOW
TXN_001997,0,0,0,0,0,0,0,0,7,93,5,24,9,0,ALLOW
TXN_001998,0,0,0,0,0,0,0,0,0,100,5,6,2,0,ALLOW
TXN_001999,0,0,0,0,0,0,0,0,0,100,4,18,4,0,ALLOW
TXN_002000,0,0,0,0,0,0,0,0,1,99,5,11,3,0,ALLOW
TXN_002001,0,0,0,0,0,0,0,0,1,99,7,18,5,0,ALLOW
TXN_002002,0,0,0,0,0,0,0,0,0,100,1,5,1,0,ALLOW
TXN_002003,0,0,0,0,0,0,0,0,1,99,2,17,5,0,ALLOW
TXN_002004,1,0,1,0,0,0,0,50,100,100,100,82,100,3,LOCK
TXN_002005,0,0,0,0,0,0,0,0,0,100,3,22,6,0,ALLOW
TXN_002006,0,0,0,0,0,0,0,0,1,99,10,12,3,0,ALLOW
TXN_002007,0,0,0,0,0,0,0,0,0,100,7,13,3,0,ALLOW
TXN_002008,0,0,0,0,0,0,0,0,19,81,6,27,15,0,ALLOW
TXN_002009,0,0,0,0,0,0,0,0,0,100,4,12,3,0,ALLOW
TXN_002010,0,0,0,0,0,0,0,0,9,91,8,28,11,0,ALLOW
TXN_002011,0,0,0,0,0,0,0,0,1,99,4,35,9,0,ALLOW
TXN_002012,0,0,0,0,0,0,0,0,0,100,4,13,3,0,ALLOW
TXN_002013,0,0,0,0,0,0,0,0,0,100,3,20,5,0,ALLOW
TXN_002014,0,0,0,0,0,0,0,0,0,100,4,6,2,0,ALLOW
TXN_002015,1,1,0,1,0,1,1,85,99,99,100,100,100,3,LOCK
TXN_002016,1,0,1,0,0,0,0,50,99,99,100,93,100,3,LOCK
TXN_002017,0,0,0,0,0,0,0,0,0,100,1,22,6,0,ALLOW
TXN_002018,0,0,0,0,0,0,0,0,0,100,8,8,2,0,ALLOW
TXN_002019,0,0,0,0,0,0,0,0,0,100,6,7,2,0,ALLOW
TXN_002020,0,0,0,0,0,0,0,0,0,100,5,12,3,0,ALLOW
TXN_002021,0,0,0,0,0,0,0,0,4,96,10,50,14,0,ALLOW
TXN_002022,1,0,1,0,0,1,0,60,100,100,100,100,100,3,LOCK
TXN_002023,0,0,0,0,0,0,0,0,0,100,8,38,10,0,ALLOW
TXN_002024,0,1,0,0,0,0,0,20,10,90,2,52,24,1,WARN
TXN_002025,0,0,0,0,0,0,0,0,0,100,5,10,2,0,ALLOW
TXN_002026,0,0,0,0,0,0,0,0,7,93,5,27,10,0,ALLOW
TXN_002027,0,0,0,0,0,0,0,0,1,99,6,12,3,0,ALLOW
